fold,rna_idx,drug_idx,label,split
1,39,52,1,train
1,39,56,1,train
1,39,57,1,train
1,40,1,1,train
1,40,3,1,train
1,40,5,1,train
1,40,52,1,train
1,40,57,1,train
1,41,13,1,train
1,41,17,1,train
1,41,51,1,train
1,41,58,1,train
1,42,1,1,train
1,42,5,1,train
1,42,16,1,train
1,42,19,1,train
1,42,32,1,train
1,42,34,1,train
1,42,50,1,train
1,42,53,1,train
1,42,54,1,train
1,42,59,1,train
1,43,60,1,train
1,43,61,1,train
1,44,5,1,train
1,44,16,1,train
1,44,23,1,train
1,44,57,1,train
1,45,3,1,train
1,45,7,1,train
1,45,13,1,train
1,45,17,1,train
1,45,52,1,train
1,46,7,1,train
1,46,16,1,train
1,47,1,1,train
1,47,5,1,train
1,47,9,1,train
1,47,13,1,train
1,47,17,1,train
1,47,52,1,train
1,47,57,1,train
1,48,5,1,train
1,48,34,1,train
1,48,52,1,train
1,49,19,1,train
1,49,63,1,train
1,50,19,1,train
1,50,63,1,train
1,51,3,1,train
1,51,7,1,train
1,51,13,1,train
1,51,52,1,train
1,51,57,1,train
1,52,1,1,train
1,52,3,1,train
1,52,5,1,train
1,52,37,1,train
1,52,57,1,train
1,54,5,1,train
1,54,13,1,train
1,55,1,1,train
1,55,6,1,train
1,55,7,1,train
1,55,9,1,train
1,55,13,1,train
1,55,52,1,train
1,55,57,1,train
1,56,6,1,train
1,56,13,1,train
1,57,1,1,train
1,57,13,1,train
1,57,52,1,train
1,58,13,1,train
1,59,5,1,train
1,59,9,1,train
1,59,13,1,train
1,59,34,1,train
1,59,52,1,train
1,59,57,1,train
1,60,1,1,train
1,60,52,1,train
1,61,1,1,train
1,61,52,1,train
1,62,1,1,train
1,62,5,1,train
1,62,52,1,train
1,63,9,1,train
1,63,13,1,train
1,64,5,1,train
1,65,1,1,train
1,65,5,1,train
1,65,52,1,train
1,66,1,1,train
1,66,5,1,train
1,66,13,1,train
1,66,52,1,train
1,67,1,1,train
1,67,52,1,train
1,68,5,1,train
1,68,33,1,train
1,68,66,1,train
1,69,1,1,train
1,69,5,1,train
1,69,9,1,train
1,69,13,1,train
1,69,16,1,train
1,69,30,1,train
1,69,52,1,train
1,70,1,1,train
1,71,5,1,train
1,72,13,1,train
1,73,1,1,train
1,73,3,1,train
1,73,5,1,train
1,73,7,1,train
1,73,16,1,train
1,73,38,1,train
1,73,53,1,train
1,74,1,1,train
1,74,5,1,train
1,74,6,1,train
1,74,8,1,train
1,74,9,1,train
1,74,19,1,train
1,74,32,1,train
1,74,37,1,train
1,74,48,1,train
1,74,52,1,train
1,74,53,1,train
1,74,54,1,train
1,74,57,1,train
1,74,59,1,train
1,74,67,1,train
1,74,68,1,train
1,74,69,1,train
1,75,5,1,train
1,75,67,1,train
1,76,1,1,train
1,76,5,1,train
1,76,7,1,train
1,76,13,1,train
1,76,53,1,train
1,76,54,1,train
1,76,56,1,train
1,76,71,1,train
1,77,13,1,train
1,77,34,1,train
1,77,38,1,train
1,77,53,1,train
1,77,54,1,train
1,78,1,1,train
1,78,52,1,train
1,79,1,1,train
1,79,52,1,train
1,80,13,1,train
1,81,5,1,train
1,81,13,1,train
1,82,1,1,train
1,82,52,1,train
1,83,5,1,train
1,83,6,1,train
1,83,13,1,train
1,84,5,1,train
1,85,1,1,train
1,85,52,1,train
1,86,5,1,train
1,87,5,1,train
1,87,13,1,train
1,87,19,1,train
1,87,50,1,train
1,88,5,1,train
1,88,9,1,train
1,88,52,1,train
1,89,1,1,train
1,89,52,1,train
1,90,1,1,train
1,90,52,1,train
1,91,1,1,train
1,91,52,1,train
1,92,3,1,train
1,92,7,1,train
1,92,72,1,train
1,92,74,1,train
1,93,5,1,train
1,93,19,1,train
1,93,52,1,train
1,94,1,1,train
1,94,13,1,train
1,95,1,1,train
1,95,13,1,train
1,95,48,1,train
1,95,52,1,train
1,96,5,1,train
1,96,13,1,train
1,96,50,1,train
1,97,13,1,train
1,98,5,1,train
1,98,13,1,train
1,99,13,1,train
1,99,52,1,train
1,100,1,1,train
1,100,39,1,train
1,100,52,1,train
1,101,1,1,train
1,101,5,1,train
1,101,6,1,train
1,101,13,1,train
1,101,34,1,train
1,101,52,1,train
1,101,76,1,train
1,102,1,1,train
1,103,1,1,train
1,103,3,1,train
1,103,17,1,train
1,103,34,1,train
1,103,52,1,train
1,103,75,1,train
1,104,3,1,train
1,104,5,1,train
1,104,6,1,train
1,104,37,1,train
1,104,50,1,train
1,104,56,1,train
1,105,5,1,train
1,105,75,1,train
1,106,5,1,train
1,106,57,1,train
1,107,1,1,train
1,107,6,1,train
1,108,1,1,train
1,108,52,1,train
1,109,5,1,train
1,109,6,1,train
1,109,13,1,train
1,109,19,1,train
1,109,34,1,train
1,110,3,1,train
1,110,5,1,train
1,110,9,1,train
1,111,34,1,train
1,112,5,1,train
1,112,17,1,train
1,112,39,1,train
1,113,1,1,train
1,113,5,1,train
1,113,6,1,train
1,113,37,1,train
1,113,52,1,train
1,114,5,1,train
1,115,5,1,train
1,115,51,1,train
1,115,75,1,train
1,116,1,1,train
1,116,3,1,train
1,116,5,1,train
1,116,6,1,train
1,116,27,1,train
1,116,29,1,train
1,116,52,1,train
1,117,5,1,train
1,118,5,1,train
1,118,7,1,train
1,118,16,1,train
1,118,29,1,train
1,118,52,1,train
1,118,56,1,train
1,118,75,1,train
1,119,5,1,train
1,119,29,1,train
1,120,8,1,train
1,120,9,1,train
1,120,13,1,train
1,121,1,1,train
1,121,5,1,train
1,121,29,1,train
1,121,57,1,train
1,121,77,1,train
1,121,78,1,train
1,122,1,1,train
1,122,3,1,train
1,122,5,1,train
1,122,6,1,train
1,122,79,1,train
1,122,80,1,train
1,123,5,1,train
1,123,29,1,train
1,124,51,1,train
1,124,57,1,train
1,124,81,1,train
1,125,75,1,train
1,126,5,1,train
1,126,6,1,train
1,126,9,1,train
1,126,13,1,train
1,126,16,1,train
1,126,29,1,train
1,126,52,1,train
1,126,75,1,train
1,126,79,1,train
1,126,80,1,train
1,127,1,1,train
1,127,13,1,train
1,128,1,1,train
1,128,52,1,train
1,129,1,1,train
1,129,5,1,train
1,129,14,1,train
1,129,16,1,train
1,129,17,1,train
1,129,29,1,train
1,129,34,1,train
1,129,49,1,train
1,129,50,1,train
1,129,52,1,train
1,129,57,1,train
1,129,82,1,train
1,129,83,1,train
1,129,84,1,train
1,130,1,1,train
1,130,3,1,train
1,130,5,1,train
1,130,14,1,train
1,130,16,1,train
1,130,29,1,train
1,130,34,1,train
1,130,84,1,train
1,131,5,1,train
1,131,14,1,train
1,131,17,1,train
1,131,27,1,train
1,131,84,1,train
1,132,5,1,train
1,132,6,1,train
1,132,29,1,train
1,132,57,1,train
1,133,1,1,train
1,133,5,1,train
1,133,7,1,train
1,133,34,1,train
1,133,52,1,train
1,133,57,1,train
1,133,67,1,train
1,134,1,1,train
1,134,5,1,train
1,134,7,1,train
1,134,9,1,train
1,134,16,1,train
1,134,17,1,train
1,134,27,1,train
1,134,52,1,train
1,136,3,1,train
1,136,5,1,train
1,136,13,1,train
1,136,19,1,train
1,136,75,1,train
1,136,85,1,train
1,137,1,1,train
1,137,3,1,train
1,137,5,1,train
1,137,7,1,train
1,137,13,1,train
1,137,16,1,train
1,137,29,1,train
1,138,1,1,train
1,138,5,1,train
1,138,16,1,train
1,138,38,1,train
1,139,5,1,train
1,139,13,1,train
1,139,29,1,train
1,140,5,1,train
1,140,29,1,train
1,141,1,1,train
1,141,5,1,train
1,141,7,1,train
1,141,13,1,train
1,141,19,1,train
1,141,29,1,train
1,141,50,1,train
1,141,52,1,train
1,141,75,1,train
1,141,82,1,train
1,141,86,1,train
1,142,5,1,train
1,143,1,1,train
1,143,3,1,train
1,143,5,1,train
1,143,14,1,train
1,143,16,1,train
1,143,19,1,train
1,143,52,1,train
1,143,57,1,train
1,143,84,1,train
1,144,5,1,train
1,144,29,1,train
1,145,1,1,train
1,145,3,1,train
1,145,13,1,train
1,145,32,1,train
1,145,52,1,train
1,146,5,1,train
1,146,29,1,train
1,147,1,1,train
1,147,3,1,train
1,147,5,1,train
1,147,13,1,train
1,147,14,1,train
1,147,29,1,train
1,147,37,1,train
1,147,84,1,train
1,148,1,1,train
1,148,5,1,train
1,148,13,1,train
1,148,16,1,train
1,148,19,1,train
1,148,23,1,train
1,148,37,1,train
1,148,39,1,train
1,148,52,1,train
1,148,82,1,train
1,148,87,1,train
1,148,88,1,train
1,149,1,1,train
1,149,5,1,train
1,149,38,1,train
1,149,52,1,train
1,150,6,1,train
1,150,9,1,train
1,150,13,1,train
1,150,87,1,train
1,151,5,1,train
1,151,19,1,train
1,151,23,1,train
1,152,6,1,train
1,152,7,1,train
1,153,5,1,train
1,153,6,1,train
1,153,13,1,train
1,153,14,1,train
1,153,16,1,train
1,153,17,1,train
1,153,20,1,train
1,153,29,1,train
1,153,34,1,train
1,153,52,1,train
1,153,57,1,train
1,153,76,1,train
1,153,84,1,train
1,153,91,1,train
1,153,92,1,train
1,153,93,1,train
1,154,1,1,train
1,154,5,1,train
1,154,29,1,train
1,154,52,1,train
1,154,75,1,train
1,155,1,1,train
1,155,5,1,train
1,155,13,1,train
1,155,16,1,train
1,155,34,1,train
1,156,1,1,train
1,156,3,1,train
1,156,5,1,train
1,156,9,1,train
1,156,29,1,train
1,156,51,1,train
1,157,1,1,train
1,157,5,1,train
1,157,7,1,train
1,157,13,1,train
1,157,14,1,train
1,157,16,1,train
1,157,17,1,train
1,157,29,1,train
1,157,52,1,train
1,157,84,1,train
1,158,5,1,train
1,158,7,1,train
1,158,8,1,train
1,158,9,1,train
1,158,13,1,train
1,158,33,1,train
1,158,38,1,train
1,159,5,1,train
1,159,29,1,train
1,160,1,1,train
1,160,52,1,train
1,160,75,1,train
1,161,1,1,train
1,161,13,1,train
1,162,5,1,train
1,162,7,1,train
1,163,5,1,train
1,163,19,1,train
1,164,1,1,train
1,164,13,1,train
1,164,52,1,train
1,164,57,1,train
1,165,5,1,train
1,165,27,1,train
1,165,29,1,train
1,165,51,1,train
1,166,5,1,train
1,166,13,1,train
1,166,14,1,train
1,166,84,1,train
1,167,1,1,train
1,167,5,1,train
1,167,67,1,train
1,168,1,1,train
1,168,52,1,train
1,169,1,1,train
1,169,5,1,train
1,169,19,1,train
1,169,52,1,train
1,170,1,1,train
1,170,5,1,train
1,170,29,1,train
1,170,52,1,train
1,170,57,1,train
1,170,79,1,train
1,170,80,1,train
1,170,82,1,train
1,171,38,1,train
1,171,57,1,train
1,172,1,1,train
1,172,3,1,train
1,172,5,1,train
1,172,52,1,train
1,173,19,1,train
1,173,20,1,train
1,173,23,1,train
1,174,5,1,train
1,174,29,1,train
1,175,1,1,train
1,175,5,1,train
1,175,13,1,train
1,175,14,1,train
1,175,52,1,train
1,175,84,1,train
1,176,1,1,train
1,176,5,1,train
1,176,13,1,train
1,176,16,1,train
1,176,52,1,train
1,177,5,1,train
1,178,1,1,train
1,178,52,1,train
1,179,1,1,train
1,179,52,1,train
1,180,1,1,train
1,180,5,1,train
1,180,14,1,train
1,180,52,1,train
1,180,84,1,train
1,181,5,1,train
1,181,16,1,train
1,181,34,1,train
1,181,50,1,train
1,181,57,1,train
1,181,75,1,train
1,182,5,1,train
1,182,29,1,train
1,183,1,1,train
1,183,5,1,train
1,183,7,1,train
1,183,13,1,train
1,183,28,1,train
1,183,29,1,train
1,183,37,1,train
1,183,52,1,train
1,183,75,1,train
1,183,94,1,train
1,183,95,1,train
1,184,9,1,train
1,184,16,1,train
1,184,17,1,train
1,184,28,1,train
1,184,96,1,train
1,185,3,1,train
1,185,5,1,train
1,185,7,1,train
1,185,13,1,train
1,185,16,1,train
1,185,27,1,train
1,185,34,1,train
1,185,52,1,train
1,185,57,1,train
1,185,82,1,train
1,186,1,1,train
1,186,5,1,train
1,186,14,1,train
1,186,37,1,train
1,186,52,1,train
1,186,84,1,train
1,187,1,1,train
1,187,5,1,train
1,187,14,1,train
1,187,16,1,train
1,187,84,1,train
1,188,1,1,train
1,188,3,1,train
1,188,5,1,train
1,188,9,1,train
1,188,13,1,train
1,188,16,1,train
1,188,37,1,train
1,188,51,1,train
1,189,3,1,train
1,189,5,1,train
1,189,7,1,train
1,189,16,1,train
1,189,29,1,train
1,189,34,1,train
1,189,97,1,train
1,190,1,1,train
1,191,1,1,train
1,191,5,1,train
1,191,29,1,train
1,191,52,1,train
1,192,7,1,train
1,192,9,1,train
1,192,13,1,train
1,192,19,1,train
1,192,39,1,train
1,193,6,1,train
1,193,17,1,train
1,195,1,1,train
1,195,52,1,train
1,196,19,1,train
1,197,5,1,train
1,197,7,1,train
1,197,29,1,train
1,197,38,1,train
1,197,57,1,train
1,197,75,1,train
1,198,5,1,train
1,198,14,1,train
1,199,38,1,train
1,199,92,1,train
1,200,3,1,train
1,200,5,1,train
1,200,13,1,train
1,200,29,1,train
1,200,38,1,train
1,201,53,1,train
1,201,54,1,train
1,202,1,1,train
1,202,5,1,train
1,202,6,1,train
1,202,9,1,train
1,202,13,1,train
1,202,14,1,train
1,202,17,1,train
1,202,29,1,train
1,202,48,1,train
1,202,57,1,train
1,202,98,1,train
1,203,1,1,train
1,203,5,1,train
1,203,9,1,train
1,203,17,1,train
1,203,19,1,train
1,203,29,1,train
1,203,38,1,train
1,203,52,1,train
1,203,57,1,train
1,204,1,1,train
1,204,5,1,train
1,204,29,1,train
1,204,52,1,train
1,205,7,1,train
1,205,14,1,train
1,206,5,1,train
1,206,7,1,train
1,206,13,1,train
1,206,29,1,train
1,206,43,1,train
1,207,5,1,train
1,207,7,1,train
1,207,13,1,train
1,207,16,1,train
1,207,43,1,train
1,208,5,1,train
1,208,7,1,train
1,208,13,1,train
1,208,14,1,train
1,208,16,1,train
1,208,27,1,train
1,208,29,1,train
1,208,52,1,train
1,208,82,1,train
1,209,1,1,train
1,209,52,1,train
1,210,5,1,train
1,210,19,1,train
1,211,3,1,train
1,211,5,1,train
1,211,7,1,train
1,211,13,1,train
1,211,38,1,train
1,211,53,1,train
1,211,54,1,train
1,212,1,1,train
1,212,9,1,train
1,212,48,1,train
1,212,67,1,train
1,213,9,1,train
1,213,59,1,train
1,214,1,1,train
1,214,5,1,train
1,214,13,1,train
1,214,16,1,train
1,214,29,1,train
1,214,48,1,train
1,214,52,1,train
1,214,57,1,train
1,215,5,1,train
1,215,9,1,train
1,215,13,1,train
1,215,29,1,train
1,215,34,1,train
1,215,99,1,train
1,216,1,1,train
1,216,5,1,train
1,216,13,1,train
1,216,16,1,train
1,216,17,1,train
1,216,19,1,train
1,216,52,1,train
1,216,57,1,train
1,216,100,1,train
1,217,5,1,train
1,217,19,1,train
1,218,1,1,train
1,218,13,1,train
1,218,39,1,train
1,218,52,1,train
1,218,57,1,train
1,219,5,1,train
1,219,7,1,train
1,220,1,1,train
1,220,5,1,train
1,220,6,1,train
1,220,7,1,train
1,220,8,1,train
1,220,9,1,train
1,220,13,1,train
1,220,16,1,train
1,220,17,1,train
1,220,19,1,train
1,220,29,1,train
1,220,32,1,train
1,220,34,1,train
1,220,37,1,train
1,220,38,1,train
1,220,43,1,train
1,220,50,1,train
1,220,52,1,train
1,220,53,1,train
1,220,57,1,train
1,220,67,1,train
1,220,83,1,train
1,220,86,1,train
1,220,100,1,train
1,220,101,1,train
1,220,102,1,train
1,220,103,1,train
1,220,105,1,train
1,220,106,1,train
1,221,5,1,train
1,221,7,1,train
1,221,66,1,train
1,222,9,1,train
1,222,13,1,train
1,223,1,1,train
1,223,3,1,train
1,223,5,1,train
1,223,8,1,train
1,223,16,1,train
1,223,27,1,train
1,223,37,1,train
1,223,52,1,train
1,223,57,1,train
1,224,5,1,train
1,225,3,1,train
1,225,5,1,train
1,225,16,1,train
1,225,38,1,train
1,226,7,1,train
1,227,1,1,train
1,227,3,1,train
1,227,5,1,train
1,227,6,1,train
1,227,13,1,train
1,227,17,1,train
1,228,5,1,train
1,228,29,1,train
1,229,5,1,train
1,229,27,1,train
1,229,49,1,train
1,229,52,1,train
1,229,57,1,train
1,229,107,1,train
1,230,13,1,train
1,230,52,1,train
1,231,5,1,train
1,231,29,1,train
1,231,34,1,train
1,232,5,1,train
1,232,13,1,train
1,232,29,1,train
1,233,7,1,train
1,233,14,1,train
1,233,19,1,train
1,233,34,1,train
1,233,109,1,train
1,234,1,1,train
1,234,13,1,train
1,234,19,1,train
1,234,52,1,train
1,235,5,1,train
1,235,29,1,train
1,236,38,1,train
1,237,1,1,train
1,237,5,1,train
1,237,6,1,train
1,237,14,1,train
1,237,57,1,train
1,237,84,1,train
1,238,1,1,train
1,238,52,1,train
1,239,1,1,train
1,239,17,1,train
1,239,28,1,train
1,239,96,1,train
1,239,111,1,train
1,240,5,1,train
1,240,29,1,train
1,241,1,1,train
1,241,5,1,train
1,241,6,1,train
1,241,7,1,train
1,241,8,1,train
1,241,13,1,train
1,241,17,1,train
1,241,29,1,train
1,241,32,1,train
1,241,34,1,train
1,241,35,1,train
1,241,38,1,train
1,241,57,1,train
1,241,91,1,train
1,241,97,1,train
1,241,103,1,train
1,241,112,1,train
1,241,113,1,train
1,242,1,1,train
1,242,52,1,train
1,243,1,1,train
1,243,5,1,train
1,243,6,1,train
1,243,7,1,train
1,243,9,1,train
1,243,13,1,train
1,243,16,1,train
1,243,17,1,train
1,243,32,1,train
1,243,34,1,train
1,243,35,1,train
1,243,52,1,train
1,243,57,1,train
1,243,97,1,train
1,243,112,1,train
1,243,113,1,train
1,244,1,1,train
1,244,52,1,train
1,245,1,1,train
1,245,5,1,train
1,245,8,1,train
1,245,37,1,train
1,245,76,1,train
1,245,114,1,train
1,245,115,1,train
1,246,3,1,train
1,246,5,1,train
1,246,13,1,train
1,246,17,1,train
1,246,27,1,train
1,246,34,1,train
1,246,116,1,train
1,247,5,1,train
1,248,5,1,train
1,248,14,1,train
1,248,50,1,train
1,248,84,1,train
1,248,115,1,train
1,248,116,1,train
1,249,19,1,train
1,249,50,1,train
1,249,51,1,train
1,249,82,1,train
1,250,9,1,train
1,251,13,1,train
1,251,16,1,train
1,251,51,1,train
1,251,52,1,train
1,252,1,1,train
1,252,3,1,train
1,252,5,1,train
1,252,13,1,train
1,252,29,1,train
1,252,48,1,train
1,252,52,1,train
1,253,1,1,train
1,253,5,1,train
1,253,52,1,train
1,254,5,1,train
1,254,6,1,train
1,254,7,1,train
1,254,13,1,train
1,254,16,1,train
1,254,29,1,train
1,254,38,1,train
1,254,51,1,train
1,254,52,1,train
1,255,5,1,train
1,255,29,1,train
1,256,5,1,train
1,256,13,1,train
1,256,14,1,train
1,256,16,1,train
1,256,19,1,train
1,256,52,1,train
1,256,57,1,train
1,256,84,1,train
1,257,13,1,train
1,258,5,1,train
1,258,16,1,train
1,258,17,1,train
1,258,39,1,train
1,258,46,1,train
1,258,50,1,train
1,258,52,1,train
1,258,58,1,train
1,258,95,1,train
1,258,117,1,train
1,259,3,1,train
1,259,5,1,train
1,259,7,1,train
1,259,9,1,train
1,259,14,1,train
1,259,16,1,train
1,259,17,1,train
1,259,27,1,train
1,259,38,1,train
1,259,50,1,train
1,259,51,1,train
1,259,67,1,train
1,259,84,1,train
1,260,5,1,train
1,260,14,1,train
1,260,84,1,train
1,261,1,1,train
1,261,5,1,train
1,261,29,1,train
1,261,48,1,train
1,262,1,1,train
1,262,52,1,train
1,263,5,1,train
1,263,38,1,train
1,263,49,1,train
1,263,52,1,train
1,263,75,1,train
1,264,5,1,train
1,264,19,1,train
1,265,5,1,train
1,265,6,1,train
1,265,29,1,train
1,266,5,1,train
1,266,13,1,train
1,266,16,1,train
1,266,17,1,train
1,266,19,1,train
1,266,39,1,train
1,266,57,1,train
1,266,75,1,train
1,266,91,1,train
1,267,5,1,train
1,267,29,1,train
1,268,1,1,train
1,268,3,1,train
1,268,5,1,train
1,268,13,1,train
1,268,19,1,train
1,268,57,1,train
1,268,82,1,train
1,269,1,1,train
1,269,52,1,train
1,270,5,1,train
1,270,49,1,train
1,270,52,1,train
1,271,1,1,train
1,271,5,1,train
1,271,13,1,train
1,271,19,1,train
1,271,29,1,train
1,271,38,1,train
1,271,51,1,train
1,271,52,1,train
1,271,57,1,train
1,272,7,1,train
1,273,1,1,train
1,273,3,1,train
1,273,5,1,train
1,273,16,1,train
1,273,17,1,train
1,274,1,1,train
1,274,5,1,train
1,274,16,1,train
1,274,29,1,train
1,274,52,1,train
1,275,5,1,train
1,275,29,1,train
1,276,5,1,train
1,277,5,1,train
1,277,29,1,train
1,278,5,1,train
1,278,29,1,train
1,279,1,1,train
1,279,51,1,train
1,279,52,1,train
1,280,1,1,train
1,280,3,1,train
1,280,5,1,train
1,280,13,1,train
1,280,16,1,train
1,280,57,1,train
1,281,5,1,train
1,281,29,1,train
1,282,3,1,train
1,282,5,1,train
1,282,6,1,train
1,282,13,1,train
1,282,14,1,train
1,282,50,1,train
1,282,52,1,train
1,282,66,1,train
1,282,84,1,train
1,283,5,1,train
1,283,29,1,train
1,283,66,1,train
1,283,75,1,train
1,284,3,1,train
1,284,5,1,train
1,284,6,1,train
1,284,13,1,train
1,284,32,1,train
1,284,51,1,train
1,284,82,1,train
1,285,13,1,train
1,285,16,1,train
1,285,19,1,train
1,285,52,1,train
1,285,66,1,train
1,285,92,1,train
1,286,5,1,train
1,286,29,1,train
1,287,5,1,train
1,287,13,1,train
1,287,16,1,train
1,287,29,1,train
1,287,51,1,train
1,287,57,1,train
1,288,5,1,train
1,288,29,1,train
1,289,5,1,train
1,289,6,1,train
1,289,9,1,train
1,289,13,1,train
1,289,16,1,train
1,289,19,1,train
1,289,29,1,train
1,289,52,1,train
1,289,75,1,train
1,290,1,1,train
1,290,5,1,train
1,290,29,1,train
1,290,52,1,train
1,291,1,1,train
1,291,52,1,train
1,292,2,1,train
1,293,1,1,train
1,293,52,1,train
1,294,1,1,train
1,294,52,1,train
1,295,1,1,train
1,295,52,1,train
1,296,1,1,train
1,296,52,1,train
1,297,1,1,train
1,297,52,1,train
1,298,1,1,train
1,298,52,1,train
1,299,1,1,train
1,299,52,1,train
1,300,1,1,train
1,300,52,1,train
1,301,1,1,train
1,301,52,1,train
1,302,1,1,train
1,302,5,1,train
1,302,52,1,train
1,303,1,1,train
1,303,52,1,train
1,304,1,1,train
1,304,52,1,train
1,305,1,1,train
1,305,52,1,train
1,307,1,1,train
1,307,5,1,train
1,307,29,1,train
1,307,57,1,train
1,307,71,1,train
1,308,5,1,train
1,308,19,1,train
1,308,27,1,train
1,308,29,1,train
1,309,1,1,train
1,309,52,1,train
1,310,3,1,train
1,310,5,1,train
1,310,7,1,train
1,310,9,1,train
1,310,13,1,train
1,310,50,1,train
1,311,1,1,train
1,311,13,1,train
1,312,5,1,train
1,312,13,1,train
1,312,16,1,train
1,313,1,1,train
1,313,3,1,train
1,313,7,1,train
1,313,13,1,train
1,313,52,1,train
1,313,57,1,train
1,314,1,1,train
1,314,3,1,train
1,314,5,1,train
1,314,20,1,train
1,314,51,1,train
1,314,52,1,train
1,314,66,1,train
1,315,1,1,train
1,315,5,1,train
1,315,7,1,train
1,315,19,1,train
1,315,29,1,train
1,315,52,1,train
1,316,5,1,train
1,316,7,1,train
1,316,29,1,train
1,316,50,1,train
1,316,51,1,train
1,316,57,1,train
1,317,3,1,train
1,317,5,1,train
1,317,17,1,train
1,317,19,1,train
1,317,50,1,train
1,317,53,1,train
1,317,54,1,train
1,317,57,1,train
1,317,71,1,train
1,317,119,1,train
1,318,1,1,train
1,318,5,1,train
1,318,13,1,train
1,318,52,1,train
1,318,56,1,train
1,319,1,1,train
1,319,5,1,train
1,319,7,1,train
1,319,16,1,train
1,319,29,1,train
1,319,38,1,train
1,319,52,1,train
1,319,57,1,train
1,320,5,1,train
1,320,29,1,train
1,321,1,1,train
1,321,5,1,train
1,321,29,1,train
1,321,52,1,train
1,322,5,1,train
1,322,29,1,train
1,323,16,1,train
1,323,50,1,train
1,324,5,1,train
1,324,7,1,train
1,324,13,1,train
1,324,16,1,train
1,325,5,1,train
1,325,7,1,train
1,325,29,1,train
1,325,34,1,train
1,326,1,1,train
1,326,52,1,train
1,327,1,1,train
1,327,5,1,train
1,327,7,1,train
1,327,9,1,train
1,327,13,1,train
1,327,16,1,train
1,327,17,1,train
1,327,29,1,train
1,327,51,1,train
1,327,57,1,train
1,327,59,1,train
1,327,75,1,train
1,327,82,1,train
1,328,5,1,train
1,328,14,1,train
1,328,19,1,train
1,328,27,1,train
1,329,5,1,train
1,329,13,1,train
1,329,16,1,train
1,329,29,1,train
1,329,51,1,train
1,329,79,1,train
1,329,80,1,train
1,330,1,1,train
1,330,3,1,train
1,330,5,1,train
1,331,50,1,train
1,332,1,1,train
1,332,5,1,train
1,332,7,1,train
1,332,13,1,train
1,332,27,1,train
1,332,29,1,train
1,332,50,1,train
1,332,51,1,train
1,332,52,1,train
1,333,1,1,train
1,333,52,1,train
1,334,1,1,train
1,334,3,1,train
1,334,5,1,train
1,334,52,1,train
1,334,75,1,train
1,335,1,1,train
1,335,52,1,train
1,336,9,1,train
1,336,16,1,train
1,336,50,1,train
1,336,93,1,train
1,337,52,1,train
1,337,66,1,train
1,338,1,1,train
1,338,52,1,train
1,339,1,1,train
1,339,3,1,train
1,339,7,1,train
1,339,27,1,train
1,339,52,1,train
1,339,56,1,train
1,339,57,1,train
1,340,50,1,train
1,341,50,1,train
1,342,1,1,train
1,342,52,1,train
1,343,5,1,train
1,343,29,1,train
1,344,1,1,train
1,344,52,1,train
1,345,1,1,train
1,345,52,1,train
